tempc,precipmm,humidity,windspeedkmph,visibility,pressure,cloudcover,heatindexC,dewpointC,windchillC,windgustkmph,uvindex,time_new,datetime,icon,desc,temp,templow,baro,wind,wd,hum,year,month,day
26,0.0,77,19,10,1018,37,28,22,26,27,1,23,2019-01-03,14.0,Passing clouds.,26.0,26.0,1018.0,2.0,90.0,82.0,2019,1,3
26,0.0,77,19,10,1018,30,28,22,26,28,1,0,2019-01-04,14.0,Haze.,24.0,24.0,1017.0,0.0,0.0,87.0,2019,1,4
26,0.0,77,19,10,1018,28,28,21,26,28,1,1,2019-01-04,14.0,Haze.,24.0,24.0,1017.0,0.0,0.0,87.0,2019,1,4
26,0.0,77,19,10,1018,25,28,21,26,28,1,2,2019-01-04,14.0,Haze.,24.0,24.0,1017.0,0.0,0.0,87.0,2019,1,4
26,0.0,77,19,10,1018,23,28,21,26,29,1,3,2019-01-04,14.0,Haze.,24.0,24.0,1017.0,0.0,0.0,87.0,2019,1,4
26,0.0,76,19,10,1018,21,28,21,26,28,1,4,2019-01-04,14.0,Haze.,24.0,24.0,1017.0,0.0,0.0,87.0,2019,1,4
26,0.0,74,19,10,1019,18,28,21,26,28,1,5,2019-01-04,14.0,Haze.,24.0,24.0,1017.0,0.0,0.0,87.0,2019,1,4
27,0.0,73,19,10,1019,15,29,21,27,27,7,6,2019-01-04,3.0,Haze.,30.0,25.0,1019.0,2.0,90.0,66.0,2019,1,4
27,0.0,69,20,10,1019,12,30,21,27,28,7,7,2019-01-04,3.0,Haze.,30.0,25.0,1019.0,2.0,90.0,66.0,2019,1,4
28,0.0,66,21,10,1019,8,31,21,28,28,7,8,2019-01-04,3.0,Haze.,30.0,25.0,1019.0,2.0,90.0,66.0,2019,1,4
29,0.0,62,22,10,1019,4,32,21,29,28,7,9,2019-01-04,3.0,Haze.,30.0,25.0,1019.0,2.0,90.0,66.0,2019,1,4
29,0.0,62,24,10,1019,3,32,21,29,29,7,10,2019-01-04,3.0,Haze.,30.0,25.0,1019.0,2.0,90.0,66.0,2019,1,4
29,0.0,61,25,10,1018,2,32,21,29,30,7,11,2019-01-04,3.0,Haze.,30.0,25.0,1019.0,2.0,90.0,66.0,2019,1,4
29,0.0,61,26,10,1017,1,32,21,29,30,7,12,2019-01-04,6.0,Partly sunny.,32.0,29.0,1017.0,6.0,90.0,52.0,2019,1,4
29,0.0,63,26,10,1017,1,31,21,29,30,7,13,2019-01-04,6.0,Partly sunny.,32.0,29.0,1017.0,6.0,90.0,52.0,2019,1,4
28,0.0,66,26,10,1017,0,30,21,28,30,7,14,2019-01-04,6.0,Partly sunny.,32.0,29.0,1017.0,6.0,90.0,52.0,2019,1,4
27,0.0,68,25,10,1017,0,30,21,27,30,7,15,2019-01-04,6.0,Partly sunny.,32.0,29.0,1017.0,6.0,90.0,52.0,2019,1,4
27,0.0,70,24,10,1018,1,29,21,27,29,7,16,2019-01-04,6.0,Partly sunny.,32.0,29.0,1017.0,6.0,90.0,52.0,2019,1,4
26,0.0,71,22,10,1018,3,28,21,26,28,7,17,2019-01-04,6.0,Partly sunny.,32.0,29.0,1017.0,6.0,90.0,52.0,2019,1,4
26,0.0,73,20,10,1019,4,28,21,26,27,1,18,2019-01-04,17.0,Overcast.,27.0,25.0,1018.0,1.0,90.0,72.0,2019,1,4
26,0.0,73,19,10,1019,6,28,21,26,26,1,19,2019-01-04,17.0,Overcast.,27.0,25.0,1018.0,1.0,90.0,72.0,2019,1,4
26,0.0,74,19,10,1019,8,28,21,26,25,1,20,2019-01-04,17.0,Overcast.,27.0,25.0,1018.0,1.0,90.0,72.0,2019,1,4
26,0.0,74,18,10,1019,9,28,21,26,24,1,21,2019-01-04,17.0,Overcast.,27.0,25.0,1018.0,1.0,90.0,72.0,2019,1,4
26,0.0,75,17,10,1019,10,28,21,26,23,1,22,2019-01-04,17.0,Overcast.,27.0,25.0,1018.0,1.0,90.0,72.0,2019,1,4
26,0.0,76,16,10,1018,12,28,21,26,23,1,23,2019-01-04,17.0,Overcast.,27.0,25.0,1018.0,1.0,90.0,72.0,2019,1,4
25,0.0,77,15,10,1018,13,27,21,25,22,1,0,2019-01-05,14.0,Passing clouds.,23.0,23.0,1014.0,0.0,0.0,90.0,2019,1,5
25,0.0,77,15,10,1018,14,27,21,25,21,1,1,2019-01-05,14.0,Passing clouds.,23.0,23.0,1014.0,0.0,0.0,90.0,2019,1,5
25,0.0,78,14,10,1018,15,27,21,25,20,1,2,2019-01-05,14.0,Passing clouds.,23.0,23.0,1014.0,0.0,0.0,90.0,2019,1,5
25,0.0,79,14,10,1018,16,27,21,25,19,1,3,2019-01-05,14.0,Passing clouds.,23.0,23.0,1014.0,0.0,0.0,90.0,2019,1,5
26,0.0,77,13,10,1018,17,28,21,26,18,1,4,2019-01-05,14.0,Passing clouds.,23.0,23.0,1014.0,0.0,0.0,90.0,2019,1,5
26,0.0,75,13,10,1018,19,28,21,26,17,1,5,2019-01-05,14.0,Passing clouds.,23.0,23.0,1014.0,0.0,0.0,90.0,2019,1,5
26,0.0,73,13,10,1018,21,28,21,26,16,7,6,2019-01-05,6.0,Partly sunny.,30.0,24.0,1013.0,5.0,80.0,66.0,2019,1,5
27,0.0,69,14,10,1018,18,30,21,27,17,7,7,2019-01-05,6.0,Partly sunny.,30.0,24.0,1013.0,5.0,80.0,66.0,2019,1,5
28,0.0,65,15,10,1018,15,31,21,28,18,7,8,2019-01-05,6.0,Partly sunny.,30.0,24.0,1013.0,5.0,80.0,66.0,2019,1,5
29,0.0,61,16,10,1018,12,32,21,29,19,7,9,2019-01-05,6.0,Partly sunny.,30.0,24.0,1013.0,5.0,80.0,66.0,2019,1,5
29,0.0,61,18,10,1017,9,32,21,29,21,7,10,2019-01-05,6.0,Partly sunny.,30.0,24.0,1013.0,5.0,80.0,66.0,2019,1,5
30,0.0,60,20,10,1016,7,32,21,30,23,7,11,2019-01-05,6.0,Partly sunny.,30.0,24.0,1013.0,5.0,80.0,66.0,2019,1,5
30,0.0,60,22,10,1016,4,32,21,30,25,7,12,2019-01-05,6.0,Partly sunny.,32.0,29.0,1015.0,6.0,20.0,65.0,2019,1,5
29,0.0,63,21,10,1016,4,32,21,29,25,7,13,2019-01-05,6.0,Partly sunny.,32.0,29.0,1015.0,6.0,20.0,65.0,2019,1,5
29,0.0,65,21,10,1016,3,31,21,29,25,7,14,2019-01-05,6.0,Partly sunny.,32.0,29.0,1015.0,6.0,20.0,65.0,2019,1,5
28,0.0,67,21,10,1016,2,31,21,28,25,7,15,2019-01-05,6.0,Partly sunny.,32.0,29.0,1015.0,6.0,20.0,65.0,2019,1,5
27,0.0,70,20,10,1016,6,30,21,27,24,7,16,2019-01-05,6.0,Partly sunny.,32.0,29.0,1015.0,6.0,20.0,65.0,2019,1,5
27,0.0,72,18,10,1017,9,29,21,27,22,7,17,2019-01-05,6.0,Partly sunny.,32.0,29.0,1015.0,6.0,20.0,65.0,2019,1,5
26,0.0,74,17,10,1017,12,28,21,26,21,1,18,2019-01-05,14.0,Passing clouds.,27.0,24.0,1017.0,1.0,320.0,88.0,2019,1,5
26,0.0,76,16,10,1017,11,28,21,26,19,1,19,2019-01-05,14.0,Passing clouds.,27.0,24.0,1017.0,1.0,320.0,88.0,2019,1,5
26,0.0,77,14,10,1017,9,28,22,26,18,1,20,2019-01-05,14.0,Passing clouds.,27.0,24.0,1017.0,1.0,320.0,88.0,2019,1,5
26,0.0,78,13,10,1017,8,28,22,26,16,1,21,2019-01-05,14.0,Passing clouds.,27.0,24.0,1017.0,1.0,320.0,88.0,2019,1,5
26,0.0,79,12,10,1017,8,28,22,26,14,1,22,2019-01-05,14.0,Passing clouds.,27.0,24.0,1017.0,1.0,320.0,88.0,2019,1,5
26,0.0,80,11,10,1017,8,28,22,26,12,1,23,2019-01-05,14.0,Passing clouds.,27.0,24.0,1017.0,1.0,320.0,88.0,2019,1,5
26,0.0,81,9,10,1017,8,28,22,26,10,1,0,2019-01-06,17.0,Overcast.,24.0,23.0,1016.0,0.0,0.0,92.0,2019,1,6
25,0.0,81,9,10,1017,9,28,22,25,10,1,1,2019-01-06,17.0,Overcast.,24.0,23.0,1016.0,0.0,0.0,92.0,2019,1,6
25,0.0,82,9,10,1016,9,27,22,25,10,1,2,2019-01-06,17.0,Overcast.,24.0,23.0,1016.0,0.0,0.0,92.0,2019,1,6
25,0.0,83,8,10,1016,10,27,22,25,10,1,3,2019-01-06,17.0,Overcast.,24.0,23.0,1016.0,0.0,0.0,92.0,2019,1,6
25,0.0,81,8,10,1016,15,27,22,25,10,1,4,2019-01-06,17.0,Overcast.,24.0,23.0,1016.0,0.0,0.0,92.0,2019,1,6
25,0.0,79,8,10,1017,20,28,22,25,10,1,5,2019-01-06,17.0,Overcast.,24.0,23.0,1016.0,0.0,0.0,92.0,2019,1,6
26,0.0,76,8,10,1017,25,28,21,26,10,7,6,2019-01-06,3.0,Haze.,30.0,24.0,1017.0,2.0,10.0,81.0,2019,1,6
27,0.0,73,9,10,1017,34,29,22,27,10,7,7,2019-01-06,3.0,Haze.,30.0,24.0,1017.0,2.0,10.0,81.0,2019,1,6
28,0.0,70,9,10,1017,43,30,22,28,11,7,8,2019-01-06,3.0,Haze.,30.0,24.0,1017.0,2.0,10.0,81.0,2019,1,6
29,0.0,66,10,10,1017,53,32,22,29,12,7,9,2019-01-06,3.0,Haze.,30.0,24.0,1017.0,2.0,10.0,81.0,2019,1,6
29,0.0,65,12,10,1016,39,32,22,29,14,7,10,2019-01-06,3.0,Haze.,30.0,24.0,1017.0,2.0,10.0,81.0,2019,1,6
29,0.0,64,14,10,1016,26,32,21,29,16,7,11,2019-01-06,3.0,Haze.,30.0,24.0,1017.0,2.0,10.0,81.0,2019,1,6
29,0.0,62,15,10,1015,13,32,21,29,18,7,12,2019-01-06,18.0,Sprinkles. Overcast.,29.0,29.0,1015.0,4.0,40.0,74.0,2019,1,6
29,0.0,62,16,10,1015,12,32,21,29,19,7,13,2019-01-06,18.0,Sprinkles. Overcast.,29.0,29.0,1015.0,4.0,40.0,74.0,2019,1,6
29,0.0,62,17,10,1015,11,32,21,29,20,7,14,2019-01-06,18.0,Sprinkles. Overcast.,29.0,29.0,1015.0,4.0,40.0,74.0,2019,1,6
30,0.0,62,18,10,1015,10,32,21,30,21,7,15,2019-01-06,18.0,Sprinkles. Overcast.,29.0,29.0,1015.0,4.0,40.0,74.0,2019,1,6
29,0.0,64,17,10,1015,7,32,22,29,20,7,16,2019-01-06,18.0,Sprinkles. Overcast.,29.0,29.0,1015.0,4.0,40.0,74.0,2019,1,6
29,0.0,66,16,10,1015,5,32,22,29,19,7,17,2019-01-06,18.0,Sprinkles. Overcast.,29.0,29.0,1015.0,4.0,40.0,74.0,2019,1,6
28,0.0,69,16,10,1016,2,31,22,28,18,1,18,2019-01-06,14.0,Passing clouds.,26.0,24.0,1016.0,2.0,50.0,77.0,2019,1,6
28,0.0,71,15,10,1016,3,30,22,28,17,1,19,2019-01-06,14.0,Passing clouds.,26.0,24.0,1016.0,2.0,50.0,77.0,2019,1,6
27,0.0,74,14,10,1016,3,30,22,27,17,1,20,2019-01-06,14.0,Passing clouds.,26.0,24.0,1016.0,2.0,50.0,77.0,2019,1,6
26,0.0,77,14,10,1017,3,29,22,26,16,1,21,2019-01-06,14.0,Passing clouds.,26.0,24.0,1016.0,2.0,50.0,77.0,2019,1,6
26,0.0,77,13,10,1016,5,28,22,26,15,1,22,2019-01-06,14.0,Passing clouds.,26.0,24.0,1016.0,2.0,50.0,77.0,2019,1,6
26,0.0,77,12,10,1016,6,28,21,26,14,1,23,2019-01-06,14.0,Passing clouds.,26.0,24.0,1016.0,2.0,50.0,77.0,2019,1,6
25,0.0,77,12,10,1016,8,27,21,25,14,1,0,2019-01-07,14.0,Haze.,23.0,22.0,1015.0,2.0,80.0,88.0,2019,1,7
25,0.0,77,11,10,1016,10,27,21,25,14,1,1,2019-01-07,14.0,Haze.,23.0,22.0,1015.0,2.0,80.0,88.0,2019,1,7
25,0.0,77,11,10,1016,12,27,21,25,14,1,2,2019-01-07,14.0,Haze.,23.0,22.0,1015.0,2.0,80.0,88.0,2019,1,7
25,0.0,78,10,10,1016,14,27,21,25,14,1,3,2019-01-07,14.0,Haze.,23.0,22.0,1015.0,2.0,80.0,88.0,2019,1,7
25,0.0,76,11,10,1016,19,27,21,25,14,1,4,2019-01-07,14.0,Haze.,23.0,22.0,1015.0,2.0,80.0,88.0,2019,1,7
25,0.0,74,12,10,1017,24,27,20,25,15,1,5,2019-01-07,14.0,Haze.,23.0,22.0,1015.0,2.0,80.0,88.0,2019,1,7
26,0.0,72,12,10,1017,30,28,20,26,16,7,6,2019-01-07,2.0,Scattered clouds.,29.0,24.0,1016.0,2.0,330.0,70.0,2019,1,7
27,0.0,68,14,10,1017,25,29,20,27,18,7,7,2019-01-07,2.0,Scattered clouds.,29.0,24.0,1016.0,2.0,330.0,70.0,2019,1,7
28,0.0,65,16,10,1017,20,30,20,28,20,7,8,2019-01-07,2.0,Scattered clouds.,29.0,24.0,1016.0,2.0,330.0,70.0,2019,1,7
29,0.0,61,18,10,1017,15,31,20,29,22,7,9,2019-01-07,2.0,Scattered clouds.,29.0,24.0,1016.0,2.0,330.0,70.0,2019,1,7
29,0.0,61,20,10,1016,12,31,20,29,24,7,10,2019-01-07,2.0,Scattered clouds.,29.0,24.0,1016.0,2.0,330.0,70.0,2019,1,7
29,0.0,60,22,10,1016,9,31,20,29,26,7,11,2019-01-07,2.0,Scattered clouds.,29.0,24.0,1016.0,2.0,330.0,70.0,2019,1,7
29,0.0,60,24,10,1015,6,31,20,29,28,7,12,2019-01-07,7.0,Overcast.,30.0,28.0,1014.0,3.0,40.0,54.0,2019,1,7
28,0.0,63,24,10,1015,6,31,21,28,28,7,13,2019-01-07,7.0,Overcast.,30.0,28.0,1014.0,3.0,40.0,54.0,2019,1,7
28,0.0,65,23,10,1015,5,30,21,28,27,7,14,2019-01-07,7.0,Overcast.,30.0,28.0,1014.0,3.0,40.0,54.0,2019,1,7
27,0.0,67,23,10,1015,5,30,21,27,27,7,15,2019-01-07,7.0,Overcast.,30.0,28.0,1014.0,3.0,40.0,54.0,2019,1,7
27,0.0,69,21,10,1015,5,29,21,27,26,7,16,2019-01-07,7.0,Overcast.,30.0,28.0,1014.0,3.0,40.0,54.0,2019,1,7
26,0.0,71,20,10,1016,5,29,21,26,24,7,17,2019-01-07,7.0,Overcast.,30.0,28.0,1014.0,3.0,40.0,54.0,2019,1,7
26,0.0,73,18,10,1016,4,28,21,26,23,1,18,2019-01-07,14.0,Haze.,25.0,23.0,1016.0,2.0,340.0,82.0,2019,1,7
26,0.0,74,18,10,1016,6,28,21,26,23,1,19,2019-01-07,14.0,Haze.,25.0,23.0,1016.0,2.0,340.0,82.0,2019,1,7
26,0.0,75,17,10,1016,9,27,21,26,22,1,20,2019-01-07,14.0,Haze.,25.0,23.0,1016.0,2.0,340.0,82.0,2019,1,7
25,0.0,76,16,10,1016,11,27,21,25,22,1,21,2019-01-07,14.0,Haze.,25.0,23.0,1016.0,2.0,340.0,82.0,2019,1,7
25,0.0,76,16,10,1016,12,27,21,25,21,1,22,2019-01-07,14.0,Haze.,25.0,23.0,1016.0,2.0,340.0,82.0,2019,1,7
25,0.0,77,15,10,1016,14,27,21,25,21,1,23,2019-01-07,14.0,Haze.,25.0,23.0,1016.0,2.0,340.0,82.0,2019,1,7
25,0.0,77,15,10,1016,15,27,21,25,21,1,0,2019-01-08,14.0,Haze.,22.0,20.0,1015.0,1.0,180.0,90.0,2019,1,8
25,0.0,78,14,10,1016,18,27,21,25,20,1,1,2019-01-08,14.0,Haze.,22.0,20.0,1015.0,1.0,180.0,90.0,2019,1,8
25,0.0,78,14,10,1016,21,27,21,25,19,1,2,2019-01-08,14.0,Haze.,22.0,20.0,1015.0,1.0,180.0,90.0,2019,1,8
25,0.0,79,13,10,1016,23,27,21,25,19,1,3,2019-01-08,14.0,Haze.,22.0,20.0,1015.0,1.0,180.0,90.0,2019,1,8
25,0.0,77,13,10,1016,31,27,21,25,19,1,4,2019-01-08,14.0,Haze.,22.0,20.0,1015.0,1.0,180.0,90.0,2019,1,8
25,0.0,76,13,10,1016,39,27,21,25,18,1,5,2019-01-08,14.0,Haze.,22.0,20.0,1015.0,1.0,180.0,90.0,2019,1,8
26,0.0,74,13,10,1017,47,28,21,26,18,7,6,2019-01-08,7.0,Overcast.,30.0,24.0,1017.0,3.0,40.0,67.0,2019,1,8
27,0.0,71,15,10,1017,40,29,21,27,20,7,7,2019-01-08,7.0,Overcast.,30.0,24.0,1017.0,3.0,40.0,67.0,2019,1,8
28,0.0,67,16,10,1017,34,30,21,28,21,7,8,2019-01-08,7.0,Overcast.,30.0,24.0,1017.0,3.0,40.0,67.0,2019,1,8
29,0.0,64,18,10,1016,28,31,21,29,23,7,9,2019-01-08,7.0,Overcast.,30.0,24.0,1017.0,3.0,40.0,67.0,2019,1,8
29,0.0,63,19,10,1016,20,31,21,29,24,7,10,2019-01-08,7.0,Overcast.,30.0,24.0,1017.0,3.0,40.0,67.0,2019,1,8
29,0.0,62,21,10,1015,13,31,21,29,25,7,11,2019-01-08,7.0,Overcast.,30.0,24.0,1017.0,3.0,40.0,67.0,2019,1,8
29,0.0,62,22,10,1015,6,32,21,29,26,7,12,2019-01-08,2.0,Scattered clouds.,31.0,29.0,1014.0,5.0,100.0,58.0,2019,1,8
29,0.0,64,22,10,1015,4,31,21,29,26,7,13,2019-01-08,2.0,Scattered clouds.,31.0,29.0,1014.0,5.0,100.0,58.0,2019,1,8
28,0.0,65,23,10,1015,2,31,21,28,26,7,14,2019-01-08,2.0,Scattered clouds.,31.0,29.0,1014.0,5.0,100.0,58.0,2019,1,8
28,0.0,67,23,10,1014,0,30,21,28,26,7,15,2019-01-08,2.0,Scattered clouds.,31.0,29.0,1014.0,5.0,100.0,58.0,2019,1,8
27,0.0,70,21,10,1015,1,29,21,27,25,7,16,2019-01-08,2.0,Scattered clouds.,31.0,29.0,1014.0,5.0,100.0,58.0,2019,1,8
27,0.0,72,20,10,1015,2,29,21,27,24,7,17,2019-01-08,2.0,Scattered clouds.,31.0,29.0,1014.0,5.0,100.0,58.0,2019,1,8
26,0.0,74,18,10,1016,4,28,21,26,23,1,18,2019-01-08,14.0,Passing clouds.,27.0,24.0,1016.0,2.0,120.0,70.0,2019,1,8
26,0.0,75,18,10,1016,7,28,21,26,22,1,19,2019-01-08,14.0,Passing clouds.,27.0,24.0,1016.0,2.0,120.0,70.0,2019,1,8
26,0.0,76,17,10,1016,11,28,21,26,22,1,20,2019-01-08,14.0,Passing clouds.,27.0,24.0,1016.0,2.0,120.0,70.0,2019,1,8
26,0.0,77,16,10,1016,14,28,21,26,22,1,21,2019-01-08,14.0,Passing clouds.,27.0,24.0,1016.0,2.0,120.0,70.0,2019,1,8
26,0.0,78,15,10,1016,20,28,21,26,21,1,22,2019-01-08,14.0,Passing clouds.,27.0,24.0,1016.0,2.0,120.0,70.0,2019,1,8
25,0.0,78,15,10,1016,25,28,21,25,20,1,23,2019-01-08,14.0,Passing clouds.,27.0,24.0,1016.0,2.0,120.0,70.0,2019,1,8
25,0.0,79,14,10,1016,31,27,21,25,20,1,0,2019-01-09,14.0,Passing clouds.,24.0,23.0,1016.0,2.0,270.0,84.0,2019,1,9
25,0.0,80,14,10,1016,35,27,21,25,19,1,1,2019-01-09,14.0,Passing clouds.,24.0,23.0,1016.0,2.0,270.0,84.0,2019,1,9
25,0.0,81,13,10,1016,39,27,21,25,18,1,2,2019-01-09,14.0,Passing clouds.,24.0,23.0,1016.0,2.0,270.0,84.0,2019,1,9
25,0.0,82,13,10,1016,43,27,21,25,18,1,3,2019-01-09,14.0,Passing clouds.,24.0,23.0,1016.0,2.0,270.0,84.0,2019,1,9
25,0.0,80,12,10,1017,43,27,21,25,17,1,4,2019-01-09,14.0,Passing clouds.,24.0,23.0,1016.0,2.0,270.0,84.0,2019,1,9
25,0.0,78,12,10,1017,43,27,21,25,16,1,5,2019-01-09,14.0,Passing clouds.,24.0,23.0,1016.0,2.0,270.0,84.0,2019,1,9
26,0.0,76,12,10,1018,44,28,21,26,15,7,6,2019-01-09,6.0,Partly sunny.,30.0,25.0,1017.0,2.0,350.0,70.0,2019,1,9
27,0.0,73,12,10,1017,48,29,21,27,16,7,7,2019-01-09,6.0,Partly sunny.,30.0,25.0,1017.0,2.0,350.0,70.0,2019,1,9
28,0.0,69,13,10,1017,52,30,21,28,16,7,8,2019-01-09,6.0,Partly sunny.,30.0,25.0,1017.0,2.0,350.0,70.0,2019,1,9
28,0.0,65,14,10,1017,56,31,21,28,17,7,9,2019-01-09,6.0,Partly sunny.,30.0,25.0,1017.0,2.0,350.0,70.0,2019,1,9
29,0.0,65,17,10,1017,45,31,21,29,20,7,10,2019-01-09,6.0,Partly sunny.,30.0,25.0,1017.0,2.0,350.0,70.0,2019,1,9
29,0.0,65,19,10,1016,34,31,21,29,22,7,11,2019-01-09,6.0,Partly sunny.,30.0,25.0,1017.0,2.0,350.0,70.0,2019,1,9
29,0.0,64,22,10,1016,23,32,22,29,25,7,12,2019-01-09,7.0,Overcast.,29.0,29.0,1015.0,3.0,60.0,63.0,2019,1,9
29,0.0,66,23,10,1015,17,31,22,29,26,7,13,2019-01-09,7.0,Overcast.,29.0,29.0,1015.0,3.0,60.0,63.0,2019,1,9
28,0.0,67,23,10,1015,10,31,22,28,27,7,14,2019-01-09,7.0,Overcast.,29.0,29.0,1015.0,3.0,60.0,63.0,2019,1,9
28,0.0,69,24,10,1015,4,31,22,28,28,7,15,2019-01-09,7.0,Overcast.,29.0,29.0,1015.0,3.0,60.0,63.0,2019,1,9
27,0.0,71,23,10,1015,5,30,22,27,28,7,16,2019-01-09,7.0,Overcast.,29.0,29.0,1015.0,3.0,60.0,63.0,2019,1,9
27,0.0,73,21,10,1016,6,29,21,27,27,7,17,2019-01-09,7.0,Overcast.,29.0,29.0,1015.0,3.0,60.0,63.0,2019,1,9
26,0.0,75,20,10,1016,7,28,21,26,26,1,18,2019-01-09,14.0,Passing clouds.,26.0,24.0,1016.0,1.0,100.0,83.0,2019,1,9
26,0.0,75,19,10,1016,14,28,21,26,25,1,19,2019-01-09,14.0,Passing clouds.,26.0,24.0,1016.0,1.0,100.0,83.0,2019,1,9
26,0.0,76,18,10,1016,21,28,21,26,25,1,20,2019-01-09,14.0,Passing clouds.,26.0,24.0,1016.0,1.0,100.0,83.0,2019,1,9
26,0.0,77,18,10,1016,28,28,21,26,24,1,21,2019-01-09,14.0,Passing clouds.,26.0,24.0,1016.0,1.0,100.0,83.0,2019,1,9
26,0.0,77,17,10,1016,33,28,21,26,24,1,22,2019-01-09,14.0,Passing clouds.,26.0,24.0,1016.0,1.0,100.0,83.0,2019,1,9
25,0.0,77,17,10,1016,38,27,21,25,24,1,23,2019-01-09,14.0,Passing clouds.,26.0,24.0,1016.0,1.0,100.0,83.0,2019,1,9
25,0.0,77,17,10,1016,44,27,21,25,24,1,0,2019-01-10,14.0,Passing clouds.,23.0,23.0,1015.0,2.0,90.0,88.0,2019,1,10
25,0.0,77,17,10,1016,48,27,21,25,25,1,1,2019-01-10,14.0,Passing clouds.,23.0,23.0,1015.0,2.0,90.0,88.0,2019,1,10
25,0.0,77,17,10,1016,52,27,21,25,25,1,2,2019-01-10,14.0,Passing clouds.,23.0,23.0,1015.0,2.0,90.0,88.0,2019,1,10
25,0.0,77,17,10,1016,57,27,21,25,25,1,3,2019-01-10,14.0,Passing clouds.,23.0,23.0,1015.0,2.0,90.0,88.0,2019,1,10
26,0.0,75,18,10,1016,57,28,21,26,26,1,4,2019-01-10,14.0,Passing clouds.,23.0,23.0,1015.0,2.0,90.0,88.0,2019,1,10
26,0.0,74,18,10,1017,57,28,21,26,27,1,5,2019-01-10,14.0,Passing clouds.,23.0,23.0,1015.0,2.0,90.0,88.0,2019,1,10
26,0.0,73,19,10,1017,58,28,21,26,27,7,6,2019-01-10,6.0,Partly sunny.,29.0,26.0,1017.0,3.0,250.0,73.0,2019,1,10
27,0.0,69,21,10,1017,48,29,21,27,28,7,7,2019-01-10,6.0,Partly sunny.,29.0,26.0,1017.0,3.0,250.0,73.0,2019,1,10
28,0.0,66,22,10,1017,38,30,21,28,29,7,8,2019-01-10,6.0,Partly sunny.,29.0,26.0,1017.0,3.0,250.0,73.0,2019,1,10
29,0.0,63,23,10,1017,28,31,21,29,30,7,9,2019-01-10,6.0,Partly sunny.,29.0,26.0,1017.0,3.0,250.0,73.0,2019,1,10
29,0.0,63,24,10,1016,22,31,21,29,30,7,10,2019-01-10,6.0,Partly sunny.,29.0,26.0,1017.0,3.0,250.0,73.0,2019,1,10
29,0.0,63,25,10,1015,16,31,21,29,30,7,11,2019-01-10,6.0,Partly sunny.,29.0,26.0,1017.0,3.0,250.0,73.0,2019,1,10
29,0.0,62,26,10,1015,11,32,21,29,30,7,12,2019-01-10,2.0,Scattered clouds.,30.0,29.0,1014.0,6.0,130.0,66.0,2019,1,10
29,0.0,64,25,10,1014,9,31,21,29,29,7,13,2019-01-10,2.0,Scattered clouds.,30.0,29.0,1014.0,6.0,130.0,66.0,2019,1,10
28,0.0,66,25,10,1014,7,31,21,28,29,7,14,2019-01-10,2.0,Scattered clouds.,30.0,29.0,1014.0,6.0,130.0,66.0,2019,1,10
28,0.0,68,24,10,1014,5,30,21,28,28,7,15,2019-01-10,2.0,Scattered clouds.,30.0,29.0,1014.0,6.0,130.0,66.0,2019,1,10
27,0.0,70,22,10,1014,9,30,21,27,27,7,16,2019-01-10,2.0,Scattered clouds.,30.0,29.0,1014.0,6.0,130.0,66.0,2019,1,10
27,0.0,72,21,10,1015,12,29,21,27,25,7,17,2019-01-10,2.0,Scattered clouds.,30.0,29.0,1014.0,6.0,130.0,66.0,2019,1,10
26,0.0,74,19,10,1015,15,29,21,26,24,1,18,2019-01-10,14.0,Passing clouds.,26.0,25.0,1015.0,1.0,30.0,74.0,2019,1,10
26,0.0,75,18,10,1016,32,28,21,26,23,1,19,2019-01-10,14.0,Passing clouds.,26.0,25.0,1015.0,1.0,30.0,74.0,2019,1,10
26,0.0,76,17,10,1016,48,28,21,26,22,1,20,2019-01-10,14.0,Passing clouds.,26.0,25.0,1015.0,1.0,30.0,74.0,2019,1,10
26,0.0,77,16,10,1016,65,28,21,26,22,1,21,2019-01-10,14.0,Passing clouds.,26.0,25.0,1015.0,1.0,30.0,74.0,2019,1,10
26,0.0,77,16,10,1016,63,28,21,26,22,1,22,2019-01-10,14.0,Passing clouds.,26.0,25.0,1015.0,1.0,30.0,74.0,2019,1,10
26,0.0,77,15,10,1015,60,28,21,26,22,1,23,2019-01-10,14.0,Passing clouds.,26.0,25.0,1015.0,1.0,30.0,74.0,2019,1,10
26,0.0,78,15,10,1015,58,28,21,26,22,1,0,2019-01-11,14.0,Haze.,30.0,24.0,1014.0,0.0,0.0,70.0,2019,1,11
25,0.0,78,15,10,1015,51,28,21,25,21,1,1,2019-01-11,14.0,Haze.,30.0,24.0,1014.0,0.0,0.0,70.0,2019,1,11
25,0.1,79,15,9,1015,44,28,21,25,21,1,2,2019-01-11,14.0,Haze.,30.0,24.0,1014.0,0.0,0.0,70.0,2019,1,11
25,0.1,80,14,9,1015,37,27,22,25,21,1,3,2019-01-11,14.0,Haze.,30.0,24.0,1014.0,0.0,0.0,70.0,2019,1,11
26,0.0,78,15,9,1015,40,28,22,26,21,1,4,2019-01-11,14.0,Haze.,30.0,24.0,1014.0,0.0,0.0,70.0,2019,1,11
26,0.0,77,15,10,1016,42,28,22,26,21,1,5,2019-01-11,14.0,Haze.,30.0,24.0,1014.0,0.0,0.0,70.0,2019,1,11
